"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"3680",3,0.0156546725004417,0.0143271334208666,NA,1,100
"3681",5,-0.00709009929347878,NA,-0.00624151965331804,0,100
"3682",7,-0.038777911293109,-0.0221135662862133,-0.0259792804317621,3,100
"3683",8,-0.0600834549914405,-0.0418819037597896,-0.0576178925326538,3,100
"3684",9,-0.0150192543531546,NA,NA,0,100
"3685",1,NA,NA,0.000908620205443389,0,100
"3686",4,-0.0643083757916512,-0.0541473895992689,-0.00575166963876467,3,100
"3687",5,-0.00138262428643592,NA,NA,0,100
"3688",6,-0.0236420841775742,-0.020970498871708,NA,1,100
"3689",7,-0.0192996919939134,-0.0113392779938392,NA,1,100
"3690",8,-0.0614697109901058,-0.0551344958475188,-0.00343844579157082,3,100
"3691",10,-0.038669586605249,-0.0422148227297028,NA,1,100
"3692",2,NA,NA,0.0002020569712315,0,100
"3693",4,NA,NA,0.000293917663732893,0,100
"3694",5,NA,NA,0.00114696815531379,0,100
"3695",6,NA,NA,0.00105904618040722,0,100
"3696",9,NA,NA,0.00191989504444621,0,100
"3697",4,-0.0219538446459344,-0.0301474465845959,NA,1,100
"3698",9,-0.0101442137482093,-0.0179260002171577,NA,1,100
"3699",9,NA,NA,0.000214182257038455,0,100
"3700",3,-0.00331752605329415,-0.0038776978111635,NA,1,100
"3701",4,-0.00360657420843883,-0.00384415888911816,NA,1,100
"3702",5,NA,-0.000293722820858252,NA,0,100
"3703",6,-0.00135803397794144,-0.000618062550585608,NA,1,100
"3704",7,-0.00403202203154227,NA,NA,0,100
"3705",8,-0.00123985301028172,-0.00121634076914545,NA,1,100
"3706",10,-0.000330460504909471,-0.000601385684645866,NA,1,100
"3707",4,-0.000658306623780868,-0.00081862709777933,NA,1,100
"3708",4,-0.000718515002854703,-0.000412647233201166,NA,1,100
"3709",4,0.00484284949675892,0.00565666232042744,NA,1,100
"3710",9,NA,NA,0.000285174385754808,0,100
"3711",1,NA,NA,0.00087426034780312,0,100
"3712",1,NA,NA,0.000244477333622075,0,100
"3713",3,-0.00665694896950515,-0.00742387119998729,-0.00170621734170769,3,100
"3714",7,-0.00248245547374532,-0.00238586101754498,NA,1,100
